Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2017-01-01 22:15:00,16.27,894.00,NA,122.93,NA,NA,NA,0.01,63.43,3.67,23.63,NA,NA,NA,NA,12.07,78.00,0.30,120.67,NA,0.00,9.00,739.00,NA
2017-01-01 22:30:00,16.73,894.00,NA,114.67,NA,NA,NA,0.01,62.73,3.70,23.73,NA,NA,NA,NA,11.93,78.00,0.30,121.67,NA,0.00,9.00,739.00,NA
2017-01-01 22:45:00,16.47,832.00,NA,112.00,NA,NA,NA,0.01,63.50,3.60,23.27,NA,NA,NA,NA,11.83,78.67,0.30,114.33,NA,0.00,9.00,739.00,NA
2017-01-01 23:00:00,16.33,801.00,NA,108.60,NA,NA,NA,0.01,61.70,3.53,23.03,NA,NA,NA,NA,11.77,79.00,0.30,112.67,NA,0.00,9.00,739.00,NA
2017-01-01 23:15:00,16.13,801.00,NA,100.53,NA,NA,NA,0.01,59.20,3.50,22.83,NA,NA,NA,NA,11.63,79.00,0.30,113.67,NA,0.00,9.00,739.00,NA
2017-01-01 23:30:00,15.50,801.00,NA,103.37,NA,NA,NA,6.50,56.03,3.43,21.97,NA,NA,NA,NA,11.53,79.00,0.30,117.67,NA,0.00,9.00,739.67,NA
2017-01-01 23:45:00,14.80,746.33,463.57,88.17,NA,NA,NA,9.35,55.67,3.30,21.03,NA,NA,NA,NA,11.30,79.00,0.30,116.00,NA,0.00,9.00,740.00,NA
2017-01-02 00:00:00,13.67,719.00,450.67,86.57,NA,NA,16.10,9.13,54.63,3.13,19.43,NA,NA,NA,NA,11.20,80.00,0.30,117.67,NA,0.00,10.00,740.00,NA
2017-01-02 00:15:00,13.33,719.00,437.10,81.30,NA,NA,9.83,8.70,54.37,3.10,19.13,NA,NA,NA,NA,11.13,80.00,0.30,119.00,NA,0.00,10.00,740.00,NA
2017-01-02 00:30:00,12.97,719.00,403.67,78.03,NA,NA,23.65,8.23,52.80,3.10,18.83,NA,NA,NA,NA,11.07,80.33,0.30,119.00,NA,0.00,10.00,740.00,NA
2017-01-02 00:45:00,12.40,673.67,397.33,74.40,NA,NA,NA,8.13,52.80,2.93,17.77,NA,NA,NA,NA,10.90,81.00,0.30,119.33,NA,0.00,10.00,740.00,NA
2017-01-02 01:00:00,11.77,651.00,434.27,72.30,NA,NA,NA,8.57,50.83,2.83,17.00,NA,NA,NA,NA,10.83,81.00,0.30,119.67,NA,0.00,10.00,740.00,NA
2017-01-02 01:15:00,11.27,651.00,434.90,72.80,NA,NA,NA,7.63,48.13,2.80,16.47,NA,NA,NA,NA,10.73,81.00,0.30,110.67,NA,0.00,10.00,740.00,NA
2017-01-02 01:30:00,11.63,651.00,397.10,81.63,NA,NA,NA,6.83,46.03,2.87,16.67,NA,NA,NA,NA,10.77,81.33,0.30,44.33,NA,0.00,10.00,740.67,NA
2017-01-02 01:45:00,11.10,612.33,304.73,102.27,NA,NA,NA,5.00,41.63,2.73,15.63,NA,NA,NA,NA,11.10,81.33,0.47,59.33,NA,0.00,9.33,740.33,NA
2017-01-02 02:00:00,10.10,593.00,239.53,91.60,408.73,NA,NA,4.23,37.73,2.60,14.17,NA,NA,NA,NA,10.97,81.00,0.30,131.00,NA,0.00,9.00,740.00,NA
2017-01-02 02:15:00,7.43,593.00,208.47,85.67,361.03,NA,NA,3.90,35.80,2.07,9.83,NA,NA,NA,NA,10.70,80.33,0.30,121.00,NA,0.00,10.00,740.00,NA
2017-01-02 02:30:00,6.47,593.00,191.73,73.53,327.37,NA,NA,3.77,34.23,2.00,8.43,NA,NA,NA,NA,10.47,81.00,0.30,118.33,NA,0.00,10.00,740.00,NA
2017-01-02 02:45:00,5.97,487.00,190.53,72.53,324.77,NA,NA,3.83,33.97,1.83,7.60,NA,NA,NA,NA,10.27,81.00,0.30,120.00,NA,0.00,10.00,740.00,NA
2017-01-02 03:00:00,5.53,434.00,191.10,69.37,322.77,NA,NA,3.80,33.70,1.80,7.13,NA,NA,NA,NA,10.10,81.00,0.30,120.67,NA,0.00,10.00,740.00,NA
2017-01-02 03:15:00,5.43,434.00,186.47,66.87,314.17,NA,NA,3.63,33.27,1.80,7.10,NA,NA,NA,NA,10.10,81.33,0.30,119.67,NA,0.00,10.00,740.67,NA
2017-01-02 03:30:00,5.50,434.00,196.80,66.17,327.73,NA,NA,3.50,33.17,1.80,7.10,NA,NA,NA,NA,10.07,82.00,0.30,120.00,NA,0.00,10.00,741.00,NA
2017-01-02 03:45:00,5.23,402.67,202.90,68.70,338.30,NA,NA,3.47,32.73,1.70,6.63,NA,NA,NA,NA,10.00,82.00,0.30,119.33,NA,0.00,10.00,741.00,NA
2017-01-02 04:00:00,4.83,387.00,199.63,67.43,332.77,NA,NA,3.40,32.27,1.63,6.33,NA,NA,NA,NA,9.90,82.00,0.30,119.67,NA,0.00,10.67,741.00,NA
2017-01-02 04:15:00,4.70,387.00,193.43,59.90,317.57,NA,NA,3.30,32.20,1.60,6.30,NA,NA,NA,NA,9.80,82.00,0.30,117.67,NA,0.00,10.33,741.00,NA
